"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"IN023351400","LUCKNOW AMAUSI, IN","2014-08-08","84","90",
"IN023351400","LUCKNOW AMAUSI, IN","2014-08-09","88",,"76"
"IN023351400","LUCKNOW AMAUSI, IN","2014-08-10","86",,"76"
"IN023351400","LUCKNOW AMAUSI, IN","2014-08-11","88",,"70"
"IN023351400","LUCKNOW AMAUSI, IN","2014-08-12","86",,"76"
"IN023351400","LUCKNOW AMAUSI, IN","2014-08-13","88",,"73"
"IN023351400","LUCKNOW AMAUSI, IN","2014-08-14","86","93","77"
"IN023351400","LUCKNOW AMAUSI, IN","2014-08-15","86",,"76"
"IN023351400","LUCKNOW AMAUSI, IN","2014-08-16","87",,"73"
"IN023351400","LUCKNOW AMAUSI, IN","2014-08-17","88",,"75"
"IN023351400","LUCKNOW AMAUSI, IN","2014-08-18","89",,"76"
"IN023351400","LUCKNOW AMAUSI, IN","2014-08-19","90",,"77"
"IN023351400","LUCKNOW AMAUSI, IN","2014-08-20","90",,"74"
"IN023351400","LUCKNOW AMAUSI, IN","2014-08-21","90",,"77"
"IN023351400","LUCKNOW AMAUSI, IN","2014-08-22","92",,"76"
"IN023351400","LUCKNOW AMAUSI, IN","2014-08-23","92",,"76"
"IN023351400","LUCKNOW AMAUSI, IN","2014-08-24","92",,
"IN023351400","LUCKNOW AMAUSI, IN","2014-08-25","92",,"77"
"IN023351400","LUCKNOW AMAUSI, IN","2014-08-26","93",,"77"
"IN023351400","LUCKNOW AMAUSI, IN","2014-08-27","89",,"78"
"IN023351400","LUCKNOW AMAUSI, IN","2014-08-28","88",,"74"
"IN023351400","LUCKNOW AMAUSI, IN","2014-08-29","89",,"76"
"IN023351400","LUCKNOW AMAUSI, IN","2014-08-30","90",,"76"
"IN023351400","LUCKNOW AMAUSI, IN","2014-08-31","84",,"75"
"IN023351400","LUCKNOW AMAUSI, IN","2014-09-01","81","95","73"
"IN023351400","LUCKNOW AMAUSI, IN","2014-09-02","85",,"71"
"IN023351400","LUCKNOW AMAUSI, IN","2014-09-03","86",,"74"
"IN023351400","LUCKNOW AMAUSI, IN","2014-09-04","84",,"71"
"IN023351400","LUCKNOW AMAUSI, IN","2014-09-05","88",,"74"
"IN023351400","LUCKNOW AMAUSI, IN","2014-09-06","83","95","72"
"IN023351400","LUCKNOW AMAUSI, IN","2014-09-07","89",,"74"
"IN023351400","LUCKNOW AMAUSI, IN","2014-09-08","87",,"75"
"IN023351400","LUCKNOW AMAUSI, IN","2014-09-09","87",,"74"
"IN023351400","LUCKNOW AMAUSI, IN","2014-09-10","86",,"74"
"IN023351400","LUCKNOW AMAUSI, IN","2014-09-11","81",,"73"
"IN023351400","LUCKNOW AMAUSI, IN","2014-09-12","78","88","71"
"IN023351400","LUCKNOW AMAUSI, IN","2014-09-13","81",,"71"
"IN023351400","LUCKNOW AMAUSI, IN","2014-09-14","83",,"71"
"IN023351400","LUCKNOW AMAUSI, IN","2014-09-15","87",,"72"
"IN023351400","LUCKNOW AMAUSI, IN","2014-09-16","86",,"72"
"IN023351400","LUCKNOW AMAUSI, IN","2014-09-17","89",,"74"
"IN023351400","LUCKNOW AMAUSI, IN","2014-09-18","89",,"74"
"IN023351400","LUCKNOW AMAUSI, IN","2014-09-19","89",,"75"
"IN023351400","LUCKNOW AMAUSI, IN","2014-09-20","85",,"75"
"IN023351400","LUCKNOW AMAUSI, IN","2014-09-21","86",,"73"
"IN023351400","LUCKNOW AMAUSI, IN","2014-09-22","85",,"73"
"IN023351400","LUCKNOW AMAUSI, IN","2014-09-23","85","95","73"
"IN023351400","LUCKNOW AMAUSI, IN","2014-09-24","85","95","71"
"IN023351400","LUCKNOW AMAUSI, IN","2014-09-25","86",,"71"
"IN023351400","LUCKNOW AMAUSI, IN","2014-09-26","85","96","70"
"IN023351400","LUCKNOW AMAUSI, IN","2014-09-27","84",,"70"
"IN023351400","LUCKNOW AMAUSI, IN","2014-09-28","86",,"71"
"IN023351400","LUCKNOW AMAUSI, IN","2014-09-29","85",,"72"
"IN023351400","LUCKNOW AMAUSI, IN","2014-09-30","84",,"69"
"IN023351400","LUCKNOW AMAUSI, IN","2014-10-01","79","93","63"
"IN023351400","LUCKNOW AMAUSI, IN","2014-10-02","83",,"69"
"IN023351400","LUCKNOW AMAUSI, IN","2014-10-03","84","93","71"
"IN023351400","LUCKNOW AMAUSI, IN","2014-10-04","85","93","72"
"IN023351400","LUCKNOW AMAUSI, IN","2014-10-05","86",,"71"
"IN023351400","LUCKNOW AMAUSI, IN","2014-10-06","85",,"72"
"IN023351400","LUCKNOW AMAUSI, IN","2014-10-07","84",,"71"
"IN023351400","LUCKNOW AMAUSI, IN","2014-10-08","85",,"72"
"IN023351400","LUCKNOW AMAUSI, IN","2014-10-09","87",,"71"
"IN023351400","LUCKNOW AMAUSI, IN","2014-10-10","83",,"69"
"IN023351400","LUCKNOW AMAUSI, IN","2014-10-11","81","94","63"
"IN023351400","LUCKNOW AMAUSI, IN","2014-10-12","83",,"65"
"IN023351400","LUCKNOW AMAUSI, IN","2014-10-13","76","92",
"IN023351400","LUCKNOW AMAUSI, IN","2014-10-14","71","82","63"
"IN023351400","LUCKNOW AMAUSI, IN","2014-10-15","73",,"64"
"IN023351400","LUCKNOW AMAUSI, IN","2014-10-16","76","85","61"
"IN023351400","LUCKNOW AMAUSI, IN","2014-10-17","77",,"60"
"IN023351400","LUCKNOW AMAUSI, IN","2014-10-18","76",,"58"
"IN023351400","LUCKNOW AMAUSI, IN","2014-10-19","75","88","60"
"IN023351400","LUCKNOW AMAUSI, IN","2014-10-20","76","88","59"
"IN023351400","LUCKNOW AMAUSI, IN","2014-10-21","76","88","61"
"IN023351400","LUCKNOW AMAUSI, IN","2014-10-22","77","88","62"
"IN023351400","LUCKNOW AMAUSI, IN","2014-10-23","77","87","63"
"IN023351400","LUCKNOW AMAUSI, IN","2014-10-24","76","87","62"
"IN023351400","LUCKNOW AMAUSI, IN","2014-10-25","76","87","60"
"IN023351400","LUCKNOW AMAUSI, IN","2014-10-26","76",,"60"
"IN023351400","LUCKNOW AMAUSI, IN","2014-10-27","76","87","60"
"IN023351400","LUCKNOW AMAUSI, IN","2014-10-28","76","87","61"
"IN023351400","LUCKNOW AMAUSI, IN","2014-10-29","76",,"61"
"IN023351400","LUCKNOW AMAUSI, IN","2014-10-30","76","88","60"
"IN023351400","LUCKNOW AMAUSI, IN","2014-10-31","76","88","62"
"IN023351400","LUCKNOW AMAUSI, IN","2014-11-01","73","87","59"
"IN023351400","LUCKNOW AMAUSI, IN","2014-11-02","71","86","55"
"IN023351400","LUCKNOW AMAUSI, IN","2014-11-03","72","86","52"
"IN023351400","LUCKNOW AMAUSI, IN","2014-11-04","73","89","54"
"IN023351400","LUCKNOW AMAUSI, IN","2014-11-05","75","89","56"
"IN023351400","LUCKNOW AMAUSI, IN","2014-11-06","71","87",
"IN023351400","LUCKNOW AMAUSI, IN","2014-11-07","71","85","53"
"IN023351400","LUCKNOW AMAUSI, IN","2014-11-08","72","88","54"
"IN023351400","LUCKNOW AMAUSI, IN","2014-11-09","75","89","57"
"IN023351400","LUCKNOW AMAUSI, IN","2014-11-10","74","90","59"
"IN023351400","LUCKNOW AMAUSI, IN","2014-11-11","72","90","58"
"IN023351400","LUCKNOW AMAUSI, IN","2014-11-12","72","85","56"
"IN023351400","LUCKNOW AMAUSI, IN","2014-11-13","69","85","51"
"IN023351400","LUCKNOW AMAUSI, IN","2014-11-14","68","83","49"
"IN023351400","LUCKNOW AMAUSI, IN","2014-11-15","67","82","47"
"IN023351400","LUCKNOW AMAUSI, IN","2014-11-16","66","81","50"
"IN023351400","LUCKNOW AMAUSI, IN","2014-11-17","66","81","44"
"IN023351400","LUCKNOW AMAUSI, IN","2014-11-18","66","83","47"
"IN023351400","LUCKNOW AMAUSI, IN","2014-11-19","65","83","45"
"IN023351400","LUCKNOW AMAUSI, IN","2014-11-20","65","81","46"
"IN023351400","LUCKNOW AMAUSI, IN","2014-11-21","65","82","47"
"IN023351400","LUCKNOW AMAUSI, IN","2014-11-22","64","82","45"
"IN023351400","LUCKNOW AMAUSI, IN","2014-11-23","66","81","44"
"IN023351400","LUCKNOW AMAUSI, IN","2014-11-24","64","81","45"
"IN023351400","LUCKNOW AMAUSI, IN","2014-11-25","64","81","43"
"IN023351400","LUCKNOW AMAUSI, IN","2014-11-26","64","80","47"
"IN023351400","LUCKNOW AMAUSI, IN","2014-11-27","63","81","44"
"IN023351400","LUCKNOW AMAUSI, IN","2014-11-28","64","81","45"
"IN023351400","LUCKNOW AMAUSI, IN","2014-11-29","71","85","47"
"IN023351400","LUCKNOW AMAUSI, IN","2014-11-30","70","86","51"
"IN023351400","LUCKNOW AMAUSI, IN","2014-12-01","69","86","50"
"IN023351400","LUCKNOW AMAUSI, IN","2014-12-02","63","83","49"
"IN023351400","LUCKNOW AMAUSI, IN","2014-12-03","65","81","45"
"IN023351400","LUCKNOW AMAUSI, IN","2014-12-04","63",,"46"
"IN023351400","LUCKNOW AMAUSI, IN","2014-12-05","60","76","46"
"IN023351400","LUCKNOW AMAUSI, IN","2014-12-06","59","76","47"
"IN023351400","LUCKNOW AMAUSI, IN","2014-12-07","63","79","44"
"IN023351400","LUCKNOW AMAUSI, IN","2014-12-08","60","79","44"
"IN023351400","LUCKNOW AMAUSI, IN","2014-12-09","58","76",
"IN023351400","LUCKNOW AMAUSI, IN","2014-12-10","56","73","41"
"IN023351400","LUCKNOW AMAUSI, IN","2014-12-11","56","74","39"
"IN023351400","LUCKNOW AMAUSI, IN","2014-12-12","59",,"36"
"IN023351400","LUCKNOW AMAUSI, IN","2014-12-13","60","73","51"
"IN023351400","LUCKNOW AMAUSI, IN","2014-12-14","60","69","51"
"IN023351400","LUCKNOW AMAUSI, IN","2014-12-15","62",,"49"
"IN023351400","LUCKNOW AMAUSI, IN","2014-12-16","59","70","48"
"IN023351400","LUCKNOW AMAUSI, IN","2014-12-17","59","71","44"
"IN023351400","LUCKNOW AMAUSI, IN","2014-12-18","57","71","41"
"IN023351400","LUCKNOW AMAUSI, IN","2014-12-19","54","69","41"
"IN023351400","LUCKNOW AMAUSI, IN","2014-12-20","50","66","41"
"IN023351400","LUCKNOW AMAUSI, IN","2014-12-21","53","61","41"
"IN023351400","LUCKNOW AMAUSI, IN","2014-12-22","49","61","41"
"IN023351400","LUCKNOW AMAUSI, IN","2014-12-23","51","65","39"
"IN023351400","LUCKNOW AMAUSI, IN","2014-12-24","54","71",
"IN023351400","LUCKNOW AMAUSI, IN","2014-12-25","58","72","40"
"IN023351400","LUCKNOW AMAUSI, IN","2014-12-26","51","72","42"
"IN023351400","LUCKNOW AMAUSI, IN","2014-12-27","49","62","41"
"IN023351400","LUCKNOW AMAUSI, IN","2014-12-28","48","60","42"
"IN023351400","LUCKNOW AMAUSI, IN","2014-12-29","50","54","45"
"IN023351400","LUCKNOW AMAUSI, IN","2014-12-30","47","54",
"IN023351400","LUCKNOW AMAUSI, IN","2014-12-31","58","69","38"
"IN023351400","LUCKNOW AMAUSI, IN","2015-01-01","60","69","55"
"IN023351400","LUCKNOW AMAUSI, IN","2015-01-02","60","65","56"
"IN023351400","LUCKNOW AMAUSI, IN","2015-01-03","62","67","58"
"IN023351400","LUCKNOW AMAUSI, IN","2015-01-04","63","73",
"IN023351400","LUCKNOW AMAUSI, IN","2015-01-05","56","73",
"IN023351400","LUCKNOW AMAUSI, IN","2015-01-06","58",,"47"
"IN023351400","LUCKNOW AMAUSI, IN","2015-01-07","58","72","43"
"IN023351400","LUCKNOW AMAUSI, IN","2015-01-08","53","70",
"IN023351400","LUCKNOW AMAUSI, IN","2015-01-09","50","62","44"
"IN023351400","LUCKNOW AMAUSI, IN","2015-01-10","49","60","43"
"IN023351400","LUCKNOW AMAUSI, IN","2015-01-11","49",,"38"
"IN023351400","LUCKNOW AMAUSI, IN","2015-01-12","53","65",
"IN023351400","LUCKNOW AMAUSI, IN","2015-01-13","52","65","40"
"IN023351400","LUCKNOW AMAUSI, IN","2015-01-14","54","64",
"IN023351400","LUCKNOW AMAUSI, IN","2015-01-15","51","61","43"
"IN023351400","LUCKNOW AMAUSI, IN","2015-01-16","53","57","49"
"IN023351400","LUCKNOW AMAUSI, IN","2015-01-17","54",,
"IN023351400","LUCKNOW AMAUSI, IN","2015-01-18","54","63","47"
"IN023351400","LUCKNOW AMAUSI, IN","2015-01-19","54","63",
"IN023351400","LUCKNOW AMAUSI, IN","2015-01-20","51","63","44"
"IN023351400","LUCKNOW AMAUSI, IN","2015-01-21","52","65","41"
"IN023351400","LUCKNOW AMAUSI, IN","2015-01-22","56","65","43"
"IN023351400","LUCKNOW AMAUSI, IN","2015-01-23","60",,"49"
"IN023351400","LUCKNOW AMAUSI, IN","2015-01-24","58","71","48"
"IN023351400","LUCKNOW AMAUSI, IN","2015-01-25","57","71","50"
"IN023351400","LUCKNOW AMAUSI, IN","2015-01-26","58","65","53"
"IN023351400","LUCKNOW AMAUSI, IN","2015-01-27","62","74","53"
"IN023351400","LUCKNOW AMAUSI, IN","2015-01-28","59","74","49"
"IN023351400","LUCKNOW AMAUSI, IN","2015-01-29","53","70",
"IN023351400","LUCKNOW AMAUSI, IN","2015-01-30","54","70","43"
"IN023351400","LUCKNOW AMAUSI, IN","2015-01-31","56","71","43"
"IN023351400","LUCKNOW AMAUSI, IN","2015-02-01","60",,"40"
"IN023351400","LUCKNOW AMAUSI, IN","2015-02-02","63","74","48"
"IN023351400","LUCKNOW AMAUSI, IN","2015-02-03","65","79","53"
"IN023351400","LUCKNOW AMAUSI, IN","2015-02-04","63","79","49"
"IN023351400","LUCKNOW AMAUSI, IN","2015-02-05","58","77",
"IN023351400","LUCKNOW AMAUSI, IN","2015-02-06","59","73","44"
"IN023351400","LUCKNOW AMAUSI, IN","2015-02-07","60","73","49"
"IN023351400","LUCKNOW AMAUSI, IN","2015-02-08","58","72",
"IN023351400","LUCKNOW AMAUSI, IN","2015-02-09","62","78","47"
"IN023351400","LUCKNOW AMAUSI, IN","2015-02-10","63","79","48"
"IN023351400","LUCKNOW AMAUSI, IN","2015-02-11","62","79","45"
"IN023351400","LUCKNOW AMAUSI, IN","2015-02-12","62","78","48"
"IN023351400","LUCKNOW AMAUSI, IN","2015-02-13","62","78",
"IN023351400","LUCKNOW AMAUSI, IN","2015-02-14","68","83","48"
"IN023351400","LUCKNOW AMAUSI, IN","2015-02-15","68","83","55"
"IN023351400","LUCKNOW AMAUSI, IN","2015-02-16","68","79","57"
"IN023351400","LUCKNOW AMAUSI, IN","2015-02-17","70",,"57"
"IN023351400","LUCKNOW AMAUSI, IN","2015-02-18","71","83","60"
"IN023351400","LUCKNOW AMAUSI, IN","2015-02-19","71","85",
"IN023351400","LUCKNOW AMAUSI, IN","2015-02-20","74","89","60"
"IN023351400","LUCKNOW AMAUSI, IN","2015-02-21","73","89","60"
"IN023351400","LUCKNOW AMAUSI, IN","2015-02-22","70","87","59"
"IN023351400","LUCKNOW AMAUSI, IN","2015-02-23","72",,"57"
"IN023351400","LUCKNOW AMAUSI, IN","2015-02-24","74","87","57"
"IN023351400","LUCKNOW AMAUSI, IN","2015-02-25","75","87","61"
"IN023351400","LUCKNOW AMAUSI, IN","2015-02-26","72","87",
"IN023351400","LUCKNOW AMAUSI, IN","2015-02-27","73",,"60"
"IN023351400","LUCKNOW AMAUSI, IN","2015-02-28","74","84","62"
"IN023351400","LUCKNOW AMAUSI, IN","2015-03-01","63","84",
"IN023351400","LUCKNOW AMAUSI, IN","2015-03-02","66","73","59"
"IN023351400","LUCKNOW AMAUSI, IN","2015-03-03","67","80",
"IN023351400","LUCKNOW AMAUSI, IN","2015-03-04","63","80",
"IN023351400","LUCKNOW AMAUSI, IN","2015-03-05","64","78",
"IN023351400","LUCKNOW AMAUSI, IN","2015-03-06","68","82","51"
"IN023351400","LUCKNOW AMAUSI, IN","2015-03-07","71","85","56"
"IN023351400","LUCKNOW AMAUSI, IN","2015-03-08","74","85","58"
"IN023351400","LUCKNOW AMAUSI, IN","2015-03-09","75","88",
"IN023351400","LUCKNOW AMAUSI, IN","2015-03-10","65","88",
"IN023351400","LUCKNOW AMAUSI, IN","2015-03-11","67","82","50"
"IN023351400","LUCKNOW AMAUSI, IN","2015-03-12","71","86","52"
"IN023351400","LUCKNOW AMAUSI, IN","2015-03-13","77","88","59"
"IN023351400","LUCKNOW AMAUSI, IN","2015-03-14","73","88","60"
"IN023351400","LUCKNOW AMAUSI, IN","2015-03-15","66","84","60"
"IN023351400","LUCKNOW AMAUSI, IN","2015-03-16","70",,"58"
"IN023351400","LUCKNOW AMAUSI, IN","2015-03-17","73","86",
"IN023351400","LUCKNOW AMAUSI, IN","2015-03-18","70","86","61"
"IN023351400","LUCKNOW AMAUSI, IN","2015-03-19","70","84","57"
"IN023351400","LUCKNOW AMAUSI, IN","2015-03-20","72","87",
"IN023351400","LUCKNOW AMAUSI, IN","2015-03-21","75","91","59"
"IN023351400","LUCKNOW AMAUSI, IN","2015-03-22","80",,"63"
"IN023351400","LUCKNOW AMAUSI, IN","2015-03-23","78",,"62"
"IN023351400","LUCKNOW AMAUSI, IN","2015-03-24","78","94","62"
"IN023351400","LUCKNOW AMAUSI, IN","2015-03-25","82",,"64"
"IN023351400","LUCKNOW AMAUSI, IN","2015-03-26","84",,"65"
"IN023351400","LUCKNOW AMAUSI, IN","2015-03-27","84","98",
"IN023351400","LUCKNOW AMAUSI, IN","2015-03-28","80",,
"IN023351400","LUCKNOW AMAUSI, IN","2015-03-29","85",,"63"
"IN023351400","LUCKNOW AMAUSI, IN","2015-03-30","72","97",
"IN023351400","LUCKNOW AMAUSI, IN","2015-03-31","78",,"64"
"IN023351400","LUCKNOW AMAUSI, IN","2015-04-01","80",,"65"
"IN023351400","LUCKNOW AMAUSI, IN","2015-04-02","83","97","66"
"IN023351400","LUCKNOW AMAUSI, IN","2015-04-03","83","97",
"IN023351400","LUCKNOW AMAUSI, IN","2015-04-04","77","94",
"IN023351400","LUCKNOW AMAUSI, IN","2015-04-05","77","89","64"
"IN023351400","LUCKNOW AMAUSI, IN","2015-04-06","81","93","63"
"IN023351400","LUCKNOW AMAUSI, IN","2015-04-07","77","93","65"
"IN023351400","LUCKNOW AMAUSI, IN","2015-04-08","82","95","62"
"IN023351400","LUCKNOW AMAUSI, IN","2015-04-09","83","96","67"
"IN023351400","LUCKNOW AMAUSI, IN","2015-04-10","85","99","66"
"IN023351400","LUCKNOW AMAUSI, IN","2015-04-11","85",,"62"
"IN023351400","LUCKNOW AMAUSI, IN","2015-04-12","74","101",
"IN023351400","LUCKNOW AMAUSI, IN","2015-04-13","71","87","65"
"IN023351400","LUCKNOW AMAUSI, IN","2015-04-14","78","87","66"
"IN023351400","LUCKNOW AMAUSI, IN","2015-04-15","79",,"69"
"IN023351400","LUCKNOW AMAUSI, IN","2015-04-16","83","93","70"
"IN023351400","LUCKNOW AMAUSI, IN","2015-04-17","83",,"72"
"IN023351400","LUCKNOW AMAUSI, IN","2015-04-18","87",,"69"
"IN023351400","LUCKNOW AMAUSI, IN","2015-04-19","90",,"71"
"IN023351400","LUCKNOW AMAUSI, IN","2015-04-20","88","103","76"
"IN023351400","LUCKNOW AMAUSI, IN","2015-04-21","91",,
"IN023351400","LUCKNOW AMAUSI, IN","2015-04-22","90",,"73"
"IN023351400","LUCKNOW AMAUSI, IN","2015-04-23","92",,"70"
"IN023351400","LUCKNOW AMAUSI, IN","2015-04-24","87",,
"IN023351400","LUCKNOW AMAUSI, IN","2015-04-25","79","103","68"
"IN023351400","LUCKNOW AMAUSI, IN","2015-04-26","82","92","68"
"IN023351400","LUCKNOW AMAUSI, IN","2015-04-27","85",,"73"
"IN023351400","LUCKNOW AMAUSI, IN","2015-04-28","79","95","63"
"IN023351400","LUCKNOW AMAUSI, IN","2015-04-29","84",,"70"
"IN023351400","LUCKNOW AMAUSI, IN","2015-04-30","87",,"72"
"IN023351400","LUCKNOW AMAUSI, IN","2015-05-01","87","99","75"
"IN023351400","LUCKNOW AMAUSI, IN","2015-05-02","90",,"73"
"IN023351400","LUCKNOW AMAUSI, IN","2015-05-03","88",,"69"
"IN023351400","LUCKNOW AMAUSI, IN","2015-05-04","89",,"69"
"IN023351400","LUCKNOW AMAUSI, IN","2015-05-05","91",,"70"
"IN023351400","LUCKNOW AMAUSI, IN","2015-05-06","93",,"71"
"IN023351400","LUCKNOW AMAUSI, IN","2015-05-07","93","106","78"
"IN023351400","LUCKNOW AMAUSI, IN","2015-05-08","94",,"79"
"IN023351400","LUCKNOW AMAUSI, IN","2015-05-09","93",,"80"
"IN023351400","LUCKNOW AMAUSI, IN","2015-05-10","95",,"80"
"IN023351400","LUCKNOW AMAUSI, IN","2015-05-11","96",,"78"
"IN023351400","LUCKNOW AMAUSI, IN","2015-05-12","86","107","74"
"IN023351400","LUCKNOW AMAUSI, IN","2015-05-13","88",,
"IN023351400","LUCKNOW AMAUSI, IN","2015-05-14","90",,"77"
"IN023351400","LUCKNOW AMAUSI, IN","2015-05-15","91",,
"IN023351400","LUCKNOW AMAUSI, IN","2015-05-16","85","103","71"
"IN023351400","LUCKNOW AMAUSI, IN","2015-05-17","91",,"73"
"IN023351400","LUCKNOW AMAUSI, IN","2015-05-18","94",,"76"
"IN023351400","LUCKNOW AMAUSI, IN","2015-05-19","93",,
"IN023351400","LUCKNOW AMAUSI, IN","2015-05-20","92","105","75"
"IN023351400","LUCKNOW AMAUSI, IN","2015-05-21","96",,"78"
"IN023351400","LUCKNOW AMAUSI, IN","2015-05-22","97",,
"IN023351400","LUCKNOW AMAUSI, IN","2015-05-23","99",,"75"
"IN023351400","LUCKNOW AMAUSI, IN","2015-05-24","100",,"80"
"IN023351400","LUCKNOW AMAUSI, IN","2015-05-25","96",,"80"
"IN023351400","LUCKNOW AMAUSI, IN","2015-05-26","98",,"84"
"IN023351400","LUCKNOW AMAUSI, IN","2015-05-27","96","110","83"
"IN023351400","LUCKNOW AMAUSI, IN","2015-05-28","97",,"81"
"IN023351400","LUCKNOW AMAUSI, IN","2015-05-29","99",,"76"
"IN023351400","LUCKNOW AMAUSI, IN","2015-05-30","98",,"73"
"IN023351400","LUCKNOW AMAUSI, IN","2015-05-31","97",,
"IN023351400","LUCKNOW AMAUSI, IN","2015-06-01","95","111","74"
"IN023351400","LUCKNOW AMAUSI, IN","2015-06-02","95",,"81"
"IN023351400","LUCKNOW AMAUSI, IN","2015-06-03","98",,"78"
"IN023351400","LUCKNOW AMAUSI, IN","2015-06-04","90","108",
"IN023351400","LUCKNOW AMAUSI, IN","2015-06-05","95",,"78"
"IN023351400","LUCKNOW AMAUSI, IN","2015-06-06","97",,"78"
"IN023351400","LUCKNOW AMAUSI, IN","2015-06-07","98",,"79"
"IN023351400","LUCKNOW AMAUSI, IN","2015-06-08","101",,"80"
"IN023351400","LUCKNOW AMAUSI, IN","2015-06-09","101",,"82"
"IN023351400","LUCKNOW AMAUSI, IN","2015-06-10","102",,"89"
"IN023351400","LUCKNOW AMAUSI, IN","2015-06-11","101",,"89"
"IN023351400","LUCKNOW AMAUSI, IN","2015-06-12","98","110","85"
"IN023351400","LUCKNOW AMAUSI, IN","2015-06-13","95","106","84"
"IN023351400","LUCKNOW AMAUSI, IN","2015-06-14","94",,"80"
"IN023351400","LUCKNOW AMAUSI, IN","2015-06-15","92","103","80"
"IN023351400","LUCKNOW AMAUSI, IN","2015-06-16","90",,"83"
"IN023351400","LUCKNOW AMAUSI, IN","2015-06-17","94",,"82"
"IN023351400","LUCKNOW AMAUSI, IN","2015-06-18","97",,"84"
"IN023351400","LUCKNOW AMAUSI, IN","2015-06-19","96","106","85"
"IN023351400","LUCKNOW AMAUSI, IN","2015-06-20","98",,"85"
"IN023351400","LUCKNOW AMAUSI, IN","2015-06-21","97","108","87"
"IN023351400","LUCKNOW AMAUSI, IN","2015-06-22","96",,
"IN023351400","LUCKNOW AMAUSI, IN","2015-06-23","96",,"84"
"IN023351400","LUCKNOW AMAUSI, IN","2015-06-24","90","105","81"
"IN023351400","LUCKNOW AMAUSI, IN","2015-06-25","86","101",
"IN023351400","LUCKNOW AMAUSI, IN","2015-06-26","89",,"75"
"IN023351400","LUCKNOW AMAUSI, IN","2015-06-27","92",,"79"
"IN023351400","LUCKNOW AMAUSI, IN","2015-06-28","84","103",
"IN023351400","LUCKNOW AMAUSI, IN","2015-06-29","78","91","74"
"IN023351400","LUCKNOW AMAUSI, IN","2015-06-30","81",,"75"
"IN023351400","LUCKNOW AMAUSI, IN","2015-07-01","85","94","76"
"IN023351400","LUCKNOW AMAUSI, IN","2015-07-02","91","99","79"
"IN023351400","LUCKNOW AMAUSI, IN","2015-07-03","93",,"82"
"IN023351400","LUCKNOW AMAUSI, IN","2015-07-04","94",,"82"
"IN023351400","LUCKNOW AMAUSI, IN","2015-07-05","93",,
"IN023351400","LUCKNOW AMAUSI, IN","2015-07-06","83","104","74"
"IN023351400","LUCKNOW AMAUSI, IN","2015-07-07","85","92","77"
"IN023351400","LUCKNOW AMAUSI, IN","2015-07-08","88",,"78"
"IN023351400","LUCKNOW AMAUSI, IN","2015-07-09","87",,"78"
"IN023351400","LUCKNOW AMAUSI, IN","2015-07-10","85","94",
"IN023351400","LUCKNOW AMAUSI, IN","2015-07-11","81","93","75"
"IN023351400","LUCKNOW AMAUSI, IN","2015-07-12","84",,"76"
"IN023351400","LUCKNOW AMAUSI, IN","2015-07-13","89",,"77"
"IN023351400","LUCKNOW AMAUSI, IN","2015-07-14","89",,"81"
"IN023351400","LUCKNOW AMAUSI, IN","2015-07-15","92",,"82"
"IN023351400","LUCKNOW AMAUSI, IN","2015-07-16","84","98","81"
"IN023351400","LUCKNOW AMAUSI, IN","2015-07-17","86",,"79"
"IN023351400","LUCKNOW AMAUSI, IN","2015-07-18","88",,"76"
"IN023351400","LUCKNOW AMAUSI, IN","2015-07-19","88",,
"IN023351400","LUCKNOW AMAUSI, IN","2015-07-20","89",,"79"
"IN023351400","LUCKNOW AMAUSI, IN","2015-07-21","89",,"80"
"IN023351400","LUCKNOW AMAUSI, IN","2015-07-22","89",,"80"
"IN023351400","LUCKNOW AMAUSI, IN","2015-07-23","86","92","79"
"IN023351400","LUCKNOW AMAUSI, IN","2015-07-24","84",,"78"
"IN023351400","LUCKNOW AMAUSI, IN","2015-07-25","85",,"76"
"IN023351400","LUCKNOW AMAUSI, IN","2015-07-26","87",,"77"
"IN023351400","LUCKNOW AMAUSI, IN","2015-07-27","87",,"77"
"IN023351400","LUCKNOW AMAUSI, IN","2015-07-28","88",,"77"
"IN023351400","LUCKNOW AMAUSI, IN","2015-07-29","88",,"77"
"IN023351400","LUCKNOW AMAUSI, IN","2015-07-30","87","95","78"
"IN023351400","LUCKNOW AMAUSI, IN","2015-07-31","86",,
"IN023351400","LUCKNOW AMAUSI, IN","2015-08-01","84",,"76"
"IN023351400","LUCKNOW AMAUSI, IN","2015-08-02","86",,"77"
"IN023351400","LUCKNOW AMAUSI, IN","2015-08-03","89",,"78"
"IN023351400","LUCKNOW AMAUSI, IN","2015-08-04","88","97","79"
"IN023351400","LUCKNOW AMAUSI, IN","2015-08-05","87","96","80"
"IN023351400","LUCKNOW AMAUSI, IN","2015-08-06","89",,"78"
"IN023351400","LUCKNOW AMAUSI, IN","2015-08-07","87",,"79"
"IN023351400","LUCKNOW AMAUSI, IN","2015-08-08","87","94","77"
